Country Name,Country Code,Indicator Name,Indicator Code,values
Saudi Arabia,SAU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.484
Sudan,SDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,39.115
Senegal,SEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.12
Singapore,SGP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,67.915
Solomon Islands,SLB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,82.457
Sierra Leone,SLE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.299
El Salvador,SLV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.514
San Marino,SMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
Somalia,SOM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,27.024
Serbia,SRB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.138
Sub-Saharan Africa (excluding high income),SSA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,61.57548809
South Sudan,SSD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.186
Sub-Saharan Africa,SSF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,61.57548809
Small states,SST,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.55591056
Sao Tome and Principe,STP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.445
Suriname,SUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.348
Slovak Republic,SVK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.35
Slovenia,SVN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.708
Sweden,SWE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.053
Eswatini,SWZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,38.192
Sint Maarten (Dutch part),SXM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
Seychelles,SYC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
Syrian Arab Republic,SYR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,31.402
Turks and Caicos Islands,TCA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
Chad,TCD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.251
East Asia & Pacific (IDA & IBRD countries),TEA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.59954045
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,53.90936799
Togo,TGO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.062
Thailand,THA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,66.13
Tajikistan,TJK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,37.556
Turkmenistan,TKM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,44.064
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.19832729
Timor-Leste,TLS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.264
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,36.12779563
Tonga,TON,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.886
South Asia (IDA & IBRD),TSA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.37996595
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,61.57548809
Trinidad and Tobago,TTO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.865
Tunisia,TUN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,36.603
Turkiye,TUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.207
Tuvalu,TUV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
Tanzania,TZA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,77.867
Uganda,UGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,67.412
Ukraine,UKR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.269
Upper middle income,UMC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.44959588
Uruguay,URY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.129
United States,USA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.946
Uzbekistan,UZB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.775
St. Vincent and the Grenadines,VCT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.61
"Venezuela, RB",VEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,47.687
British Virgin Islands,VGB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
Virgin Islands (U.S.),VIR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.996
Viet Nam,VNM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.165
Vanuatu,VUT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.527
World,WLD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.20368408
Samoa,WSM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,47.863
Kosovo,XKX,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,
"Yemen, Rep.",YEM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,25.987
South Africa,ZAF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,39.718
Zambia,ZMB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.994
Zimbabwe,ZWE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.161
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,3276184358.0
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1010000000000.0
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,18053222687.0
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,768000000000.0
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,79450688259.0
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,15156424015.0
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,3218419897.0
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2870000000000.0
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,427000000000.0
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,525000000000.0
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,12457940695.0
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,639000000.0
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1661529630.0
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1430000000000.0
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,455000000000.0
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,47112470052.0
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2667182200.0
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,543000000000.0
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,14262408090.0
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,15890066221.0
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,321000000000.0
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,66370132238.0
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,37802005319.0
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,12615800000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,20484053869.0
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,60031173808.0
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2292787336.0
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,7225977000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,40287647931.0
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1920000000000.0
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,5128345200.0
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,13566937674.0
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2583335723.0
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,17031943186.0
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2220979146.0
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1730000000000.0
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1650000000000.0
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,726000000000.0
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,9940766574.0
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,296000000000.0
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,13900000000000.0
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,58522477787.0
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,39955552190.0
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,47568210010.0
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,14773900278.0
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,334000000000.0
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1188797449.0
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2205099507.0
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,62420164992.0
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,36225416548.0
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,100000000000.0
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,3046364804.0
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,5530178499.0
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,25597301191.0
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,249000000000.0
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3970000000000.0
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2913466732.0
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,554770370.4
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,357000000000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,85555390139.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,195000000000.0
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,16600000000000.0
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,11500000000000.0
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,26500000000000.0
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1460000000000.0
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,23200000000000.0
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,107000000000.0
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,263000000000.0
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,13800000000000.0
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1420000000000.0
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,30624720196.0
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,84269196626.0
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,16000000000000.0
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1740000000000.0
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,276000000000.0
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,5581425327.0
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2790000000000.0
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,3188600927.0
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,392000000.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,16867326390.0
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2870000000000.0
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,17902544881.0
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,67298914624.0
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,11857030367.0
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1670671328.0
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1554133594.0
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,13097012134.0
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,212000000000.0
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1166514815.0
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,3055782146.0
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,73328365862.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,6051000000.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,4787636998.0
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,56700000000000.0
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,362000000000.0
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,24067750760.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,775000000000.0
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,61861145806.0
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,16403864618.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,161000000000.0
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,30600000000000.0
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,33000000000000.0
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2380000000000.0
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1060000000000.0
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1040000000000.0
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1330000000000.0
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7491649456.0
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2700000000000.0
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,387000000000.0
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,330000000000.0
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,227000000000.0
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,26260850582.0
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,377000000000.0
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2090000000000.0
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15730792876.0
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,43370860704.0
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5040000000000.0
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,179000000000.0
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,92202979985.0
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,8271106235.0
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,24571753583.0
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,233859230.2
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1076548148.0
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1730000000000.0
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,138000000000.0
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,4870000000000.0
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,18141641090.0
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,54901519156.0
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,3422754800.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,76686029772.0
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2060955556.0
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5740000000000.0
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1090000000000.0
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,418000000000.0
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,6692620692.0
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,94493871201.0
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,5980000000000.0
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,29700000000000.0
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2556247292.0
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,22600000000000.0
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,53751411409.0
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,71000359760.0
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,34429023435.0
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,55190661340.0
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,127000000000.0
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,7182444410.0
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,11252353421.0
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,13760033282.0
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,5404344163.0
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,3540000000000.0
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1260000000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,219430038.5
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,29300000000000.0
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,12683068114.0
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,17070867590.0
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,15404393365.0
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,67860515990.0
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1420000000000.0
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,5506942238.0
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,13178094720.0
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1301000000.0
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,15017359042.0
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,7473550557.0
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,14735695931.0
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,9880675786.0
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,359000000000.0
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,22400000000000.0
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,13682018827.0
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,9896402284.0
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,12837307497.0
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,422000000000.0
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,13025239912.0
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,914000000000.0
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,440000000000.0
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,33111525237.0
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,130995566.3
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,212000000000.0
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,53500000000000.0
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,91505851756.0
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,194000000000.0
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,356000000000.0
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,67294169200.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,223000000000.0
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,347000000000.0
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,288160980.2
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,24109780708.0
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,589000000000.0
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1350000000000.0
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,101000000000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,242000000000.0
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,40225448341.0
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,16276600000.0
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,10791457053.0
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,50500000000000.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,6135116253.0
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,183000000000.0
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,243000000000.0
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1660000000000.0
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,9637904553.0
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,3530000000000.0
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,847000000000.0
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,32333780383.0
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,23116701556.0
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,377000000000.0
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1615478393.0
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,4085114388.0
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,26020850000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1655354304.0
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,8278212314.0
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,50640662859.0
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1780000000000.0
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1780000000000.0
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,241000000000.0
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,383717327.8
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,3996198867.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,106000000000.0
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,54177882426.0
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,555000000000.0
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,4666598024.0
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1259200447.0
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1784313927.0
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,21497782881.0
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1128749005.0
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,11239167898.0
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,16600000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,4080000000000.0
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,7029300383.0
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,507000000000.0
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,7764999999.0
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,40765428571.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,5510000000000.0
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1566157200.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1410000000000.0
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,488906838.6
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,3530000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1780000000000.0
